event_id,student_id,event_date,feature_name,event_type,is_synthetic
654,16,2026-05-27,study_room,session_started,True
655,16,2026-05-28,study_room,session_started,True
656,16,2026-05-29,study_room,session_started,True
657,16,2026-05-30,study_room,session_started,True
658,16,2026-05-31,study_room,session_started,True
659,17,2026-04-10,dashboard,page_view,True
660,17,2026-04-11,study_room,session_started,True
661,17,2026-04-12,study_room,session_started,True
662,17,2026-04-12,notes,note_uploaded,True
663,17,2026-04-14,study_room,session_started,True
664,17,2026-04-16,study_room,session_started,True
665,17,2026-04-16,promotions,page_view,True
666,17,2026-04-18,rewards,page_view,True
667,17,2026-04-19,study_room,session_started,True
668,17,2026-04-20,study_room,session_started,True
669,17,2026-04-20,dashboard,page_view,True
670,17,2026-04-21,study_room,session_started,True
671,17,2026-04-23,study_room,session_started,True
672,17,2026-04-23,promotions,page_view,True
673,17,2026-04-24,study_room,session_started,True
674,17,2026-04-26,promotions,page_view,True
675,17,2026-04-27,rewards,page_view,True
676,17,2026-04-28,study_room,session_started,True
677,17,2026-04-28,promotions,page_view,True
678,17,2026-04-30,rewards,page_view,True
679,17,2026-05-02,study_room,session_started,True
680,17,2026-05-06,study_room,session_started,True
681,17,2026-05-07,study_room,session_started,True
682,17,2026-05-07,notes,note_uploaded,True
683,17,2026-05-07,rewards,page_view,True
684,17,2026-05-09,promotions,page_view,True
685,17,2026-05-10,study_room,session_started,True
686,17,2026-05-12,study_room,session_started,True
687,17,2026-05-14,study_room,session_started,True
688,17,2026-05-15,promotions,page_view,True
689,17,2026-05-18,study_room,session_started,True
690,17,2026-05-18,notes,note_uploaded,True
691,17,2026-05-18,promotions,page_view,True
692,17,2026-05-19,study_room,session_started,True
693,17,2026-05-21,study_room,session_started,True
694,17,2026-05-22,study_room,session_started,True
695,17,2026-05-22,notes,note_uploaded,True
696,17,2026-05-23,study_room,session_started,True
697,17,2026-05-24,study_room,session_started,True
698,17,2026-05-25,rewards,page_view,True
699,17,2026-05-26,study_room,session_started,True
700,17,2026-05-26,notes,note_uploaded,True
701,17,2026-05-26,dashboard,page_view,True
702,17,2026-05-27,promotions,page_view,True
703,17,2026-05-28,study_room,session_started,True
704,17,2026-05-28,rewards,page_view,True
705,17,2026-05-29,rewards,page_view,True
706,17,2026-05-30,promotions,page_view,True
707,17,2026-05-31,study_room,session_started,True
708,18,2026-04-21,promotions,page_view,True
709,18,2026-04-22,dashboard,page_view,True
710,18,2026-04-24,dashboard,page_view,True
711,18,2026-04-28,rewards,page_view,True
712,18,2026-04-30,promotions,page_view,True
713,18,2026-05-02,dashboard,page_view,True
714,18,2026-05-03,study_room,session_started,True
715,18,2026-05-03,notes,note_uploaded,True
716,18,2026-05-07,dashboard,page_view,True
717,18,2026-05-08,rewards,page_view,True
718,18,2026-05-11,rewards,page_view,True
719,18,2026-05-15,dashboard,page_view,True
720,18,2026-05-16,dashboard,page_view,True
721,18,2026-05-18,study_room,session_started,True
722,18,2026-05-20,promotions,page_view,True
723,18,2026-05-22,promotions,page_view,True
724,18,2026-05-23,rewards,page_view,True
725,18,2026-05-24,study_room,session_started,True
726,18,2026-05-24,dashboard,page_view,True
727,18,2026-05-25,dashboard,page_view,True
728,18,2026-05-27,promotions,page_view,True
729,18,2026-05-30,study_room,session_started,True
730,19,2026-04-23,study_room,session_started,True
731,19,2026-04-23,notes,note_uploaded,True
732,19,2026-04-24,study_room,session_started,True
733,19,2026-04-26,study_room,session_started,True
734,19,2026-04-28,study_room,session_started,True
735,19,2026-04-28,notes,note_uploaded,True
736,19,2026-04-28,rewards,page_view,True
737,19,2026-05-01,rewards,page_view,True
738,19,2026-05-02,study_room,session_started,True
739,19,2026-05-03,study_room,session_started,True
740,19,2026-05-07,study_room,session_started,True
741,19,2026-05-09,study_room,session_started,True
742,19,2026-05-10,study_room,session_started,True
743,19,2026-05-12,study_room,session_started,True
744,19,2026-05-12,promotions,page_view,True
745,19,2026-05-14,study_room,session_started,True
746,19,2026-05-14,notes,note_uploaded,True
747,19,2026-05-17,rewards,page_view,True
748,19,2026-05-18,study_room,session_started,True
749,19,2026-05-19,rewards,page_view,True
750,19,2026-05-22,study_room,session_started,True
751,19,2026-05-22,notes,note_uploaded,True
752,19,2026-05-23,study_room,session_started,True
753,19,2026-05-24,study_room,session_started,True
754,19,2026-05-25,dashboard,page_view,True
755,19,2026-05-26,study_room,session_started,True
756,19,2026-05-26,rewards,page_view,True
757,19,2026-05-27,study_room,session_started,True
758,19,2026-05-27,notes,note_uploaded,True
759,19,2026-05-28,promotions,page_view,True
760,19,2026-05-29,study_room,session_started,True
761,19,2026-05-30,study_room,session_started,True
762,19,2026-05-31,study_room,session_started,True
763,20,2026-04-12,study_room,session_started,True
764,20,2026-04-12,notes,note_uploaded,True
765,20,2026-04-12,promotions,page_view,True
766,20,2026-04-13,study_room,session_started,True
767,20,2026-04-13,rewards,page_view,True
768,20,2026-04-14,study_room,session_started,True
769,20,2026-04-15,study_room,session_started,True
770,20,2026-04-15,notes,note_uploaded,True
771,20,2026-04-16,promotions,page_view,True
772,20,2026-04-17,study_room,session_started,True
773,20,2026-04-17,dashboard,page_view,True
774,20,2026-04-18,study_room,session_started,True
775,20,2026-04-19,study_room,session_started,True
776,20,2026-04-20,study_room,session_started,True
777,20,2026-04-21,study_room,session_started,True
778,20,2026-04-22,study_room,session_started,True
779,20,2026-04-22,notes,note_uploaded,True
780,20,2026-04-22,dashboard,page_view,True
781,20,2026-04-24,study_room,session_started,True
782,20,2026-04-25,study_room,session_started,True
783,20,2026-04-26,study_room,session_started,True
784,20,2026-04-26,notes,note_uploaded,True
785,20,2026-04-27,rewards,page_view,True
786,20,2026-04-28,study_room,session_started,True
787,20,2026-04-29,study_room,session_started,True
788,20,2026-04-30,dashboard,page_view,True
789,20,2026-05-01,promotions,page_view,True
790,20,2026-05-02,study_room,session_started,True
791,20,2026-05-03,study_room,session_started,True
792,20,2026-05-04,study_room,session_started,True
793,20,2026-05-05,study_room,session_started,True
794,20,2026-05-07,study_room,session_started,True
795,20,2026-05-08,study_room,session_started,True
796,20,2026-05-09,study_room,session_started,True
797,20,2026-05-09,promotions,page_view,True
798,20,2026-05-10,study_room,session_started,True
799,20,2026-05-10,promotions,page_view,True
800,20,2026-05-11,study_room,session_started,True
801,20,2026-05-12,study_room,session_started,True
802,20,2026-05-13,study_room,session_started,True
803,20,2026-05-13,notes,note_uploaded,True
804,20,2026-05-14,study_room,session_started,True
805,20,2026-05-14,rewards,page_view,True
806,20,2026-05-15,dashboard,page_view,True
807,20,2026-05-16,study_room,session_started,True
808,20,2026-05-17,study_room,session_started,True
809,20,2026-05-18,study_room,session_started,True
810,20,2026-05-19,study_room,session_started,True
811,20,2026-05-19,dashboard,page_view,True
812,20,2026-05-20,study_room,session_started,True
813,20,2026-05-20,rewards,page_view,True
814,20,2026-05-21,study_room,session_started,True
815,20,2026-05-22,study_room,session_started,True
816,20,2026-05-22,dashboard,page_view,True
817,20,2026-05-23,promotions,page_view,True
818,20,2026-05-24,study_room,session_started,True
819,20,2026-05-25,study_room,session_started,True
820,20,2026-05-26,study_room,session_started,True
821,20,2026-05-26,rewards,page_view,True
822,20,2026-05-28,study_room,session_started,True
823,20,2026-05-28,notes,note_uploaded,True
824,20,2026-05-30,study_room,session_started,True
825,20,2026-05-31,study_room,session_started,True
826,20,2026-05-31,notes,note_uploaded,True
827,21,2026-04-08,promotions,page_view,True
828,21,2026-04-09,rewards,page_view,True
829,21,2026-04-11,study_room,session_started,True
830,21,2026-04-11,dashboard,page_view,True
831,21,2026-04-12,promotions,page_view,True
832,21,2026-04-13,study_room,session_started,True
833,21,2026-04-13,notes,note_uploaded,True
834,21,2026-04-14,study_room,session_started,True
835,21,2026-04-14,rewards,page_view,True
836,21,2026-04-15,study_room,session_started,True
837,21,2026-04-15,notes,note_uploaded,True
838,21,2026-04-16,study_room,session_started,True
839,21,2026-04-16,notes,note_uploaded,True
840,21,2026-04-17,study_room,session_started,True
841,21,2026-04-18,study_room,session_started,True
842,21,2026-04-19,study_room,session_started,True
843,21,2026-04-20,dashboard,page_view,True
844,21,2026-04-21,dashboard,page_view,True
845,21,2026-04-22,study_room,session_started,True
846,21,2026-04-22,notes,note_uploaded,True
847,21,2026-04-23,study_room,session_started,True
848,21,2026-04-23,dashboard,page_view,True
849,21,2026-04-24,study_room,session_started,True
850,21,2026-04-24,notes,note_uploaded,True
851,21,2026-04-25,rewards,page_view,True
852,21,2026-04-26,study_room,session_started,True
853,21,2026-04-26,notes,note_uploaded,True
854,21,2026-04-27,study_room,session_started,True
855,21,2026-04-28,study_room,session_started,True
856,21,2026-04-28,notes,note_uploaded,True
857,21,2026-04-28,rewards,page_view,True
858,21,2026-04-29,study_room,session_started,True
859,21,2026-04-29,notes,note_uploaded,True
860,21,2026-04-30,study_room,session_started,True
861,21,2026-05-01,study_room,session_started,True
862,21,2026-05-01,dashboard,page_view,True
863,21,2026-05-03,study_room,session_started,True
864,21,2026-05-04,study_room,session_started,True
865,21,2026-05-05,study_room,session_started,True
866,21,2026-05-05,notes,note_uploaded,True
867,21,2026-05-05,dashboard,page_view,True
868,21,2026-05-06,study_room,session_started,True
869,21,2026-05-06,notes,note_uploaded,True
870,21,2026-05-07,study_room,session_started,True
871,21,2026-05-07,promotions,page_view,True
872,21,2026-05-08,study_room,session_started,True
873,21,2026-05-10,study_room,session_started,True
874,21,2026-05-10,notes,note_uploaded,True
875,21,2026-05-12,promotions,page_view,True
876,21,2026-05-13,study_room,session_started,True
877,21,2026-05-13,rewards,page_view,True
878,21,2026-05-14,study_room,session_started,True
879,21,2026-05-14,dashboard,page_view,True
880,21,2026-05-15,rewards,page_view,True
881,21,2026-05-16,study_room,session_started,True
882,21,2026-05-16,dashboard,page_view,True
883,21,2026-05-18,study_room,session_started,True
884,21,2026-05-18,notes,note_uploaded,True
885,21,2026-05-19,study_room,session_started,True
886,21,2026-05-22,study_room,session_started,True
887,21,2026-05-25,study_room,session_started,True
888,21,2026-05-26,study_room,session_started,True
889,21,2026-05-26,dashboard,page_view,True
890,21,2026-05-30,study_room,session_started,True
891,21,2026-05-31,study_room,session_started,True
892,21,2026-05-31,promotions,page_view,True
893,22,2026-04-08,study_room,session_started,True
894,22,2026-04-08,notes,note_uploaded,True
895,22,2026-04-09,study_room,session_started,True
896,22,2026-04-10,dashboard,page_view,True
897,22,2026-04-11,study_room,session_started,True
898,22,2026-04-12,rewards,page_view,True
899,22,2026-04-16,study_room,session_started,True
900,22,2026-04-17,rewards,page_view,True
901,22,2026-04-18,study_room,session_started,True
902,22,2026-04-18,dashboard,page_view,True
903,22,2026-04-19,study_room,session_started,True
904,22,2026-04-19,dashboard,page_view,True
905,22,2026-04-21,study_room,session_started,True
906,22,2026-04-24,rewards,page_view,True
907,22,2026-04-25,study_room,session_started,True
908,22,2026-04-27,dashboard,page_view,True
909,22,2026-04-28,study_room,session_started,True
910,22,2026-04-29,study_room,session_started,True
911,22,2026-04-29,promotions,page_view,True
912,22,2026-05-01,study_room,session_started,True
913,22,2026-05-01,notes,note_uploaded,True
914,22,2026-05-01,dashboard,page_view,True
915,22,2026-05-02,rewards,page_view,True
916,22,2026-05-06,dashboard,page_view,True
917,22,2026-05-08,study_room,session_started,True
918,22,2026-05-08,promotions,page_view,True
919,22,2026-05-09,rewards,page_view,True
920,22,2026-05-11,dashboard,page_view,True
921,22,2026-05-16,study_room,session_started,True
922,22,2026-05-16,notes,note_uploaded,True
923,22,2026-05-18,rewards,page_view,True
924,22,2026-05-19,study_room,session_started,True
925,22,2026-05-20,study_room,session_started,True
926,22,2026-05-20,notes,note_uploaded,True
927,22,2026-05-21,study_room,session_started,True
928,22,2026-05-21,notes,note_uploaded,True
929,22,2026-05-23,promotions,page_view,True
930,22,2026-05-24,rewards,page_view,True
931,22,2026-05-26,study_room,session_started,True
932,22,2026-05-28,study_room,session_started,True
933,22,2026-05-29,study_room,session_started,True
934,22,2026-05-29,rewards,page_view,True
935,22,2026-05-31,promotions,page_view,True
936,23,2026-04-22,study_room,session_started,True
937,23,2026-04-22,notes,note_uploaded,True
938,23,2026-04-23,rewards,page_view,True
939,23,2026-04-24,rewards,page_view,True
940,23,2026-04-26,study_room,session_started,True
941,23,2026-04-26,rewards,page_view,True
942,23,2026-04-28,rewards,page_view,True
943,23,2026-04-30,rewards,page_view,True
944,23,2026-05-01,rewards,page_view,True
945,23,2026-05-02,study_room,session_started,True
946,23,2026-05-04,study_room,session_started,True
947,23,2026-05-04,notes,note_uploaded,True
948,23,2026-05-04,promotions,page_view,True
949,23,2026-05-05,study_room,session_started,True
950,23,2026-05-06,study_room,session_started,True
951,23,2026-05-06,dashboard,page_view,True
952,23,2026-05-07,study_room,session_started,True
953,23,2026-05-07,notes,note_uploaded,True
954,23,2026-05-08,study_room,session_started,True
955,23,2026-05-09,dashboard,page_view,True
956,23,2026-05-10,study_room,session_started,True
957,23,2026-05-10,rewards,page_view,True
958,23,2026-05-11,dashboard,page_view,True
959,23,2026-05-12,promotions,page_view,True
960,23,2026-05-13,study_room,session_started,True
961,23,2026-05-13,promotions,page_view,True
962,23,2026-05-14,dashboard,page_view,True
963,23,2026-05-16,study_room,session_started,True
964,23,2026-05-18,dashboard,page_view,True
965,23,2026-05-19,rewards,page_view,True
966,23,2026-05-22,study_room,session_started,True
967,23,2026-05-23,study_room,session_started,True
968,23,2026-05-24,study_room,session_started,True
969,23,2026-05-24,notes,note_uploaded,True
970,23,2026-05-27,study_room,session_started,True
971,23,2026-05-27,notes,note_uploaded,True
972,23,2026-05-27,rewards,page_view,True
973,23,2026-05-29,study_room,session_started,True
974,23,2026-05-30,study_room,session_started,True
975,24,2026-04-25,study_room,session_started,True
976,24,2026-04-26,study_room,session_started,True
977,24,2026-04-27,study_room,session_started,True
978,24,2026-04-28,promotions,page_view,True
979,24,2026-04-29,study_room,session_started,True
980,24,2026-05-01,study_room,session_started,True
981,24,2026-05-02,study_room,session_started,True
982,24,2026-05-03,study_room,session_started,True
983,24,2026-05-03,promotions,page_view,True
984,24,2026-05-05,study_room,session_started,True
985,24,2026-05-05,rewards,page_view,True
986,24,2026-05-06,study_room,session_started,True
987,24,2026-05-07,study_room,session_started,True
988,24,2026-05-08,study_room,session_started,True
989,24,2026-05-09,study_room,session_started,True
990,24,2026-05-10,study_room,session_started,True
991,24,2026-05-12,study_room,session_started,True
992,24,2026-05-13,study_room,session_started,True
993,24,2026-05-13,rewards,page_view,True
994,24,2026-05-14,study_room,session_started,True
995,24,2026-05-14,dashboard,page_view,True
996,24,2026-05-15,study_room,session_started,True
997,24,2026-05-17,study_room,session_started,True
998,24,2026-05-19,study_room,session_started,True
999,24,2026-05-20,study_room,session_started,True
1000,24,2026-05-20,dashboard,page_view,True
1001,24,2026-05-21,study_room,session_started,True
1002,24,2026-05-21,dashboard,page_view,True
1003,24,2026-05-22,study_room,session_started,True
1004,24,2026-05-23,study_room,session_started,True
1005,24,2026-05-24,study_room,session_started,True
1006,24,2026-05-24,rewards,page_view,True
1007,24,2026-05-25,study_room,session_started,True
1008,24,2026-05-25,promotions,page_view,True
1009,24,2026-05-26,study_room,session_started,True
1010,24,2026-05-26,notes,note_uploaded,True
1011,24,2026-05-27,study_room,session_started,True
1012,24,2026-05-28,study_room,session_started,True
1013,24,2026-05-28,notes,note_uploaded,True
1014,24,2026-05-29,study_room,session_started,True
1015,24,2026-05-29,dashboard,page_view,True
1016,24,2026-05-30,study_room,session_started,True
1017,24,2026-05-30,notes,note_uploaded,True
1018,24,2026-05-30,promotions,page_view,True
1019,24,2026-05-31,study_room,session_started,True
1020,24,2026-05-31,rewards,page_view,True
1021,25,2026-04-27,study_room,session_started,True
1022,25,2026-04-28,study_room,session_started,True
1023,25,2026-04-29,study_room,session_started,True
1024,25,2026-05-02,study_room,session_started,True
1025,25,2026-05-02,notes,note_uploaded,True
1026,25,2026-05-03,study_room,session_started,True
1027,25,2026-05-03,promotions,page_view,True
1028,25,2026-05-04,study_room,session_started,True
1029,25,2026-05-05,study_room,session_started,True
1030,25,2026-05-05,promotions,page_view,True
1031,25,2026-05-06,study_room,session_started,True
1032,25,2026-05-07,dashboard,page_view,True
1033,25,2026-05-08,study_room,session_started,True
1034,25,2026-05-09,study_room,session_started,True
1035,25,2026-05-09,dashboard,page_view,True
1036,25,2026-05-10,study_room,session_started,True
1037,25,2026-05-10,rewards,page_view,True
1038,25,2026-05-12,study_room,session_started,True
1039,25,2026-05-12,dashboard,page_view,True
1040,25,2026-05-13,study_room,session_started,True
1041,25,2026-05-16,study_room,session_started,True
1042,25,2026-05-17,study_room,session_started,True
1043,25,2026-05-18,study_room,session_started,True
1044,25,2026-05-21,study_room,session_started,True
1045,25,2026-05-21,notes,note_uploaded,True
1046,25,2026-05-22,study_room,session_started,True
1047,25,2026-05-22,promotions,page_view,True
1048,25,2026-05-23,study_room,session_started,True
1049,25,2026-05-24,study_room,session_started,True
1050,25,2026-05-25,study_room,session_started,True
1051,25,2026-05-25,notes,note_uploaded,True
1052,25,2026-05-27,study_room,session_started,True
1053,25,2026-05-28,study_room,session_started,True
1054,25,2026-05-28,notes,note_uploaded,True
1055,25,2026-05-29,study_room,session_started,True
1056,25,2026-05-29,notes,note_uploaded,True
1057,25,2026-05-29,promotions,page_view,True
1058,25,2026-05-30,study_room,session_started,True
1059,25,2026-05-30,notes,note_uploaded,True
1060,25,2026-05-31,rewards,page_view,True
1061,26,2026-04-21,rewards,page_view,True
1062,26,2026-04-23,study_room,session_started,True
1063,26,2026-04-26,dashboard,page_view,True
1064,26,2026-05-01,study_room,session_started,True
1065,26,2026-05-01,promotions,page_view,True
1066,26,2026-05-02,promotions,page_view,True
1067,26,2026-05-03,dashboard,page_view,True
1068,26,2026-05-06,dashboard,page_view,True
1069,26,2026-05-09,rewards,page_view,True
1070,26,2026-05-10,study_room,session_started,True
1071,26,2026-05-13,study_room,session_started,True
1072,26,2026-05-13,notes,note_uploaded,True
1073,26,2026-05-17,dashboard,page_view,True
1074,26,2026-05-18,study_room,session_started,True
1075,26,2026-05-21,rewards,page_view,True
1076,26,2026-05-23,study_room,session_started,True
1077,26,2026-05-25,promotions,page_view,True
1078,26,2026-05-27,study_room,session_started,True
1079,26,2026-05-28,promotions,page_view,True
1080,26,2026-05-31,rewards,page_view,True
1081,27,2026-04-26,study_room,session_started,True
1082,27,2026-04-26,dashboard,page_view,True
1083,27,2026-04-27,study_room,session_started,True
1084,27,2026-04-27,notes,note_uploaded,True
1085,27,2026-04-27,rewards,page_view,True
1086,27,2026-04-28,rewards,page_view,True
1087,27,2026-04-29,dashboard,page_view,True
1088,27,2026-04-30,promotions,page_view,True
1089,27,2026-05-01,study_room,session_started,True
1090,27,2026-05-03,study_room,session_started,True
1091,27,2026-05-03,promotions,page_view,True
1092,27,2026-05-04,study_room,session_started,True
1093,27,2026-05-04,notes,note_uploaded,True
1094,27,2026-05-05,study_room,session_started,True
1095,27,2026-05-05,promotions,page_view,True
1096,27,2026-05-06,study_room,session_started,True
1097,27,2026-05-12,dashboard,page_view,True
1098,27,2026-05-13,dashboard,page_view,True
1099,27,2026-05-14,dashboard,page_view,True
1100,27,2026-05-16,study_room,session_started,True
1101,27,2026-05-16,rewards,page_view,True
1102,27,2026-05-17,dashboard,page_view,True
1103,27,2026-05-20,promotions,page_view,True
1104,27,2026-05-21,promotions,page_view,True
1105,27,2026-05-22,study_room,session_started,True
1106,27,2026-05-23,promotions,page_view,True
1107,27,2026-05-24,dashboard,page_view,True
1108,27,2026-05-26,study_room,session_started,True
1109,27,2026-05-26,notes,note_uploaded,True
1110,27,2026-05-29,study_room,session_started,True
1111,27,2026-05-29,promotions,page_view,True
1112,28,2026-04-16,study_room,session_started,True
1113,28,2026-04-17,study_room,session_started,True
1114,28,2026-04-19,study_room,session_started,True
1115,28,2026-04-19,notes,note_uploaded,True
1116,28,2026-04-20,promotions,page_view,True
1117,28,2026-04-21,study_room,session_started,True
1118,28,2026-04-21,notes,note_uploaded,True
1119,28,2026-04-22,study_room,session_started,True
1120,28,2026-04-22,promotions,page_view,True
1121,28,2026-04-24,study_room,session_started,True
1122,28,2026-04-25,study_room,session_started,True
1123,28,2026-04-25,notes,note_uploaded,True
1124,28,2026-04-26,study_room,session_started,True
1125,28,2026-04-26,notes,note_uploaded,True
1126,28,2026-04-27,study_room,session_started,True
1127,28,2026-04-28,study_room,session_started,True
1128,28,2026-04-29,study_room,session_started,True
1129,28,2026-04-29,notes,note_uploaded,True
1130,28,2026-04-29,promotions,page_view,True
1131,28,2026-04-30,study_room,session_started,True
1132,28,2026-04-30,notes,note_uploaded,True
1133,28,2026-05-01,study_room,session_started,True
1134,28,2026-05-01,notes,note_uploaded,True
1135,28,2026-05-02,study_room,session_started,True
1136,28,2026-05-03,study_room,session_started,True
1137,28,2026-05-03,notes,note_uploaded,True
1138,28,2026-05-03,dashboard,page_view,True
1139,28,2026-05-04,study_room,session_started,True
1140,28,2026-05-05,study_room,session_started,True
1141,28,2026-05-05,notes,note_uploaded,True
1142,28,2026-05-07,study_room,session_started,True
1143,28,2026-05-07,promotions,page_view,True
1144,28,2026-05-08,study_room,session_started,True
1145,28,2026-05-08,notes,note_uploaded,True
1146,28,2026-05-09,study_room,session_started,True
1147,28,2026-05-10,rewards,page_view,True
1148,28,2026-05-12,study_room,session_started,True
1149,28,2026-05-13,study_room,session_started,True
1150,28,2026-05-14,study_room,session_started,True
1151,28,2026-05-15,study_room,session_started,True
1152,28,2026-05-15,promotions,page_view,True
1153,28,2026-05-16,study_room,session_started,True
1154,28,2026-05-17,study_room,session_started,True
1155,28,2026-05-18,study_room,session_started,True
1156,28,2026-05-19,study_room,session_started,True
1157,28,2026-05-20,study_room,session_started,True
1158,28,2026-05-20,notes,note_uploaded,True
1159,28,2026-05-20,dashboard,page_view,True
1160,28,2026-05-21,study_room,session_started,True
1161,28,2026-05-22,study_room,session_started,True
1162,28,2026-05-23,study_room,session_started,True
1163,28,2026-05-23,promotions,page_view,True
1164,28,2026-05-24,study_room,session_started,True
1165,28,2026-05-24,promotions,page_view,True
1166,28,2026-05-25,study_room,session_started,True
1167,28,2026-05-25,notes,note_uploaded,True
1168,28,2026-05-25,dashboard,page_view,True
1169,28,2026-05-28,study_room,session_started,True
1170,28,2026-05-29,study_room,session_started,True
1171,28,2026-05-30,study_room,session_started,True
1172,28,2026-05-31,promotions,page_view,True
1173,29,2026-04-22,study_room,session_started,True
1174,29,2026-04-24,promotions,page_view,True
1175,29,2026-04-25,study_room,session_started,True
1176,29,2026-04-25,notes,note_uploaded,True
1177,29,2026-04-28,study_room,session_started,True
1178,29,2026-04-28,rewards,page_view,True
1179,29,2026-04-29,study_room,session_started,True
1180,29,2026-05-02,study_room,session_started,True
1181,29,2026-05-02,notes,note_uploaded,True
1182,29,2026-05-03,promotions,page_view,True
1183,29,2026-05-04,study_room,session_started,True
1184,29,2026-05-06,study_room,session_started,True
1185,29,2026-05-07,study_room,session_started,True
1186,29,2026-05-07,rewards,page_view,True
1187,29,2026-05-08,dashboard,page_view,True
1188,29,2026-05-09,study_room,session_started,True
1189,29,2026-05-09,notes,note_uploaded,True
1190,29,2026-05-10,study_room,session_started,True
1191,29,2026-05-10,notes,note_uploaded,True
1192,29,2026-05-12,study_room,session_started,True
1193,29,2026-05-13,study_room,session_started,True
1194,29,2026-05-14,study_room,session_started,True
1195,29,2026-05-14,notes,note_uploaded,True
1196,29,2026-05-15,study_room,session_started,True
1197,29,2026-05-15,notes,note_uploaded,True
1198,29,2026-05-16,study_room,session_started,True
1199,29,2026-05-17,study_room,session_started,True
1200,29,2026-05-19,study_room,session_started,True
1201,29,2026-05-19,rewards,page_view,True
1202,29,2026-05-21,promotions,page_view,True
1203,29,2026-05-22,study_room,session_started,True
1204,29,2026-05-22,rewards,page_view,True
1205,29,2026-05-23,rewards,page_view,True
1206,29,2026-05-24,study_room,session_started,True
1207,29,2026-05-24,notes,note_uploaded,True
1208,29,2026-05-27,study_room,session_started,True
1209,29,2026-05-28,promotions,page_view,True
1210,29,2026-05-29,study_room,session_started,True
1211,29,2026-05-31,study_room,session_started,True
1212,30,2026-04-24,study_room,session_started,True
1213,30,2026-04-25,promotions,page_view,True
1214,30,2026-04-27,study_room,session_started,True
1215,30,2026-04-27,promotions,page_view,True
1216,30,2026-04-28,study_room,session_started,True
1217,30,2026-04-28,rewards,page_view,True
1218,30,2026-04-29,rewards,page_view,True
1219,30,2026-04-30,promotions,page_view,True
1220,30,2026-05-06,rewards,page_view,True
1221,30,2026-05-08,study_room,session_started,True
1222,30,2026-05-08,notes,note_uploaded,True
1223,30,2026-05-08,promotions,page_view,True
1224,30,2026-05-09,promotions,page_view,True
1225,30,2026-05-10,promotions,page_view,True
1226,30,2026-05-12,study_room,session_started,True
1227,30,2026-05-12,dashboard,page_view,True
1228,30,2026-05-14,rewards,page_view,True
1229,30,2026-05-15,study_room,session_started,True
1230,30,2026-05-17,promotions,page_view,True
1231,30,2026-05-18,study_room,session_started,True
1232,30,2026-05-19,study_room,session_started,True
1233,30,2026-05-20,study_room,session_started,True
1234,30,2026-05-23,rewards,page_view,True
1235,30,2026-05-27,study_room,session_started,True
1236,30,2026-05-30,study_room,session_started,True
1237,30,2026-05-31,study_room,session_started,True
1238,30,2026-05-31,dashboard,page_view,True
1239,6,2026-04-25,promotions,promotion_viewed,True
1240,7,2026-04-21,promotions,promotion_viewed,True
1241,10,2026-04-21,promotions,promotion_viewed,True
1242,12,2026-04-18,promotions,promotion_viewed,True
1243,12,2026-04-19,promotions,promotion_claimed,True
1244,13,2026-04-19,promotions,promotion_viewed,True
1245,14,2026-04-22,promotions,promotion_viewed,True
1246,14,2026-04-24,promotions,promotion_claimed,True
1247,15,2026-04-25,promotions,promotion_viewed,True
1248,16,2026-04-28,promotions,promotion_viewed,True
1249,16,2026-04-30,promotions,promotion_claimed,True
1250,17,2026-04-25,promotions,promotion_viewed,True
1251,19,2026-04-17,promotions,promotion_viewed,True
1252,19,2026-04-18,promotions,promotion_claimed,True
1253,20,2026-04-17,promotions,promotion_viewed,True
1254,22,2026-04-26,promotions,promotion_viewed,True
1255,22,2026-04-26,promotions,promotion_claimed,True
1256,26,2026-04-14,promotions,promotion_viewed,True
1257,27,2026-04-19,promotions,promotion_viewed,True
1258,3,2026-04-24,promotions,promotion_viewed,True
1259,4,2026-04-29,promotions,promotion_viewed,True
1260,5,2026-04-29,promotions,promotion_viewed,True
1261,5,2026-05-01,promotions,promotion_claimed,True
1262,7,2026-04-22,promotions,promotion_viewed,True
1263,8,2026-05-02,promotions,promotion_viewed,True
1264,8,2026-05-03,promotions,promotion_claimed,True
1265,9,2026-04-30,promotions,promotion_viewed,True
1266,10,2026-04-25,promotions,promotion_viewed,True
1267,10,2026-04-28,promotions,promotion_claimed,True
1268,11,2026-04-23,promotions,promotion_viewed,True
1269,12,2026-05-02,promotions,promotion_viewed,True
1270,13,2026-04-27,promotions,promotion_viewed,True
1271,13,2026-04-28,promotions,promotion_claimed,True
1272,19,2026-05-04,promotions,promotion_viewed,True
1273,20,2026-05-02,promotions,promotion_viewed,True
1274,20,2026-05-02,promotions,promotion_claimed,True
1275,21,2026-05-05,promotions,promotion_viewed,True
1276,22,2026-05-02,promotions,promotion_viewed,True
1277,22,2026-05-05,promotions,promotion_claimed,True
1278,24,2026-04-22,promotions,promotion_viewed,True
1279,25,2026-05-04,promotions,promotion_viewed,True
1280,25,2026-05-04,promotions,promotion_claimed,True
1281,26,2026-04-26,promotions,promotion_viewed,True
1282,27,2026-05-03,promotions,promotion_viewed,True
1283,27,2026-05-03,promotions,promotion_claimed,True
1284,30,2026-04-30,promotions,promotion_viewed,True
1285,1,2026-05-08,promotions,promotion_viewed,True
