student_id,activity_date,active_seconds,heartbeat_count,first_seen_at,last_seen_at,is_synthetic
9,2026-05-02,0,0,2026-05-02T09:00:00,,True
9,2026-05-03,0,0,2026-05-03T09:00:00,,True
9,2026-05-04,4860,16,2026-05-04T09:00:00,2026-05-04T10:30:00,True
9,2026-05-05,3600,12,2026-05-05T09:00:00,2026-05-05T10:30:00,True
9,2026-05-06,5040,16,2026-05-06T09:00:00,2026-05-06T10:30:00,True
9,2026-05-07,2160,7,2026-05-07T09:00:00,2026-05-07T09:30:00,True
9,2026-05-08,1800,6,2026-05-08T09:00:00,2026-05-08T09:30:00,True
9,2026-05-09,0,0,2026-05-09T09:00:00,,True
9,2026-05-10,1920,6,2026-05-10T09:00:00,2026-05-10T09:30:00,True
9,2026-05-11,0,0,2026-05-11T09:00:00,,True
9,2026-05-12,2820,9,2026-05-12T09:00:00,2026-05-12T09:30:00,True
9,2026-05-13,0,0,2026-05-13T09:00:00,,True
9,2026-05-14,0,0,2026-05-14T09:00:00,,True
9,2026-05-15,0,0,2026-05-15T09:00:00,,True
9,2026-05-16,0,0,2026-05-16T09:00:00,,True
9,2026-05-17,4020,13,2026-05-17T09:00:00,2026-05-17T10:30:00,True
9,2026-05-18,3420,11,2026-05-18T09:00:00,2026-05-18T09:30:00,True
9,2026-05-19,0,0,2026-05-19T09:00:00,,True
9,2026-05-20,2580,8,2026-05-20T09:00:00,2026-05-20T09:30:00,True
9,2026-05-21,0,0,2026-05-21T09:00:00,,True
9,2026-05-22,0,0,2026-05-22T09:00:00,,True
9,2026-05-23,4380,14,2026-05-23T09:00:00,2026-05-23T10:30:00,True
9,2026-05-24,0,0,2026-05-24T09:00:00,,True
9,2026-05-25,0,0,2026-05-25T09:00:00,,True
9,2026-05-26,4740,15,2026-05-26T09:00:00,2026-05-26T10:30:00,True
9,2026-05-27,3120,10,2026-05-27T09:00:00,2026-05-27T09:30:00,True
9,2026-05-28,2520,8,2026-05-28T09:00:00,2026-05-28T09:30:00,True
9,2026-05-29,1740,5,2026-05-29T09:00:00,2026-05-29T09:30:00,True
9,2026-05-30,0,0,2026-05-30T09:00:00,,True
9,2026-05-31,2880,9,2026-05-31T09:00:00,2026-05-31T09:30:00,True
10,2026-04-11,0,0,2026-04-11T09:00:00,,True
10,2026-04-12,0,0,2026-04-12T09:00:00,,True
10,2026-04-13,0,0,2026-04-13T09:00:00,,True
10,2026-04-14,0,0,2026-04-14T09:00:00,,True
10,2026-04-15,0,0,2026-04-15T09:00:00,,True
10,2026-04-16,0,0,2026-04-16T09:00:00,,True
10,2026-04-17,0,0,2026-04-17T09:00:00,,True
10,2026-04-18,0,0,2026-04-18T09:00:00,,True
10,2026-04-19,0,0,2026-04-19T09:00:00,,True
10,2026-04-20,0,0,2026-04-20T09:00:00,,True
10,2026-04-21,0,0,2026-04-21T09:00:00,,True
10,2026-04-22,1560,5,2026-04-22T09:00:00,2026-04-22T09:30:00,True
10,2026-04-23,0,0,2026-04-23T09:00:00,,True
10,2026-04-24,0,0,2026-04-24T09:00:00,,True
10,2026-04-25,900,3,2026-04-25T09:00:00,2026-04-25T09:30:00,True
10,2026-04-26,2220,7,2026-04-26T09:00:00,2026-04-26T09:30:00,True
10,2026-04-27,0,0,2026-04-27T09:00:00,,True
10,2026-04-28,0,0,2026-04-28T09:00:00,,True
10,2026-04-29,0,0,2026-04-29T09:00:00,,True
10,2026-04-30,0,0,2026-04-30T09:00:00,,True
10,2026-05-01,960,3,2026-05-01T09:00:00,2026-05-01T09:30:00,True
10,2026-05-02,0,0,2026-05-02T09:00:00,,True
10,2026-05-03,0,0,2026-05-03T09:00:00,,True
10,2026-05-04,0,0,2026-05-04T09:00:00,,True
10,2026-05-05,0,0,2026-05-05T09:00:00,,True
10,2026-05-06,0,0,2026-05-06T09:00:00,,True
10,2026-05-07,0,0,2026-05-07T09:00:00,,True
10,2026-05-08,0,0,2026-05-08T09:00:00,,True
10,2026-05-09,1680,5,2026-05-09T09:00:00,2026-05-09T09:30:00,True
10,2026-05-10,0,0,2026-05-10T09:00:00,,True
10,2026-05-11,0,0,2026-05-11T09:00:00,,True
10,2026-05-12,0,0,2026-05-12T09:00:00,,True
10,2026-05-13,0,0,2026-05-13T09:00:00,,True
10,2026-05-14,0,0,2026-05-14T09:00:00,,True
10,2026-05-15,2160,7,2026-05-15T09:00:00,2026-05-15T09:30:00,True
10,2026-05-16,0,0,2026-05-16T09:00:00,,True
10,2026-05-17,0,0,2026-05-17T09:00:00,,True
10,2026-05-18,0,0,2026-05-18T09:00:00,,True
10,2026-05-19,2400,8,2026-05-19T09:00:00,2026-05-19T09:30:00,True
10,2026-05-20,0,0,2026-05-20T09:00:00,,True
10,2026-05-21,0,0,2026-05-21T09:00:00,,True
10,2026-05-22,0,0,2026-05-22T09:00:00,,True
10,2026-05-23,0,0,2026-05-23T09:00:00,,True
10,2026-05-24,0,0,2026-05-24T09:00:00,,True
10,2026-05-25,0,0,2026-05-25T09:00:00,,True
10,2026-05-26,0,0,2026-05-26T09:00:00,,True
10,2026-05-27,0,0,2026-05-27T09:00:00,,True
10,2026-05-28,1080,3,2026-05-28T09:00:00,2026-05-28T09:30:00,True
10,2026-05-29,0,0,2026-05-29T09:00:00,,True
10,2026-05-30,0,0,2026-05-30T09:00:00,,True
10,2026-05-31,0,0,2026-05-31T09:00:00,,True
11,2026-04-23,0,0,2026-04-23T09:00:00,,True
11,2026-04-24,2220,7,2026-04-24T09:00:00,2026-04-24T09:30:00,True
11,2026-04-25,1320,4,2026-04-25T09:00:00,2026-04-25T09:30:00,True
11,2026-04-26,2580,8,2026-04-26T09:00:00,2026-04-26T09:30:00,True
11,2026-04-27,0,0,2026-04-27T09:00:00,,True
11,2026-04-28,0,0,2026-04-28T09:00:00,,True
11,2026-04-29,0,0,2026-04-29T09:00:00,,True
11,2026-04-30,0,0,2026-04-30T09:00:00,,True
11,2026-05-01,0,0,2026-05-01T09:00:00,,True
11,2026-05-02,1200,4,2026-05-02T09:00:00,2026-05-02T09:30:00,True
11,2026-05-03,0,0,2026-05-03T09:00:00,,True
11,2026-05-04,0,0,2026-05-04T09:00:00,,True
11,2026-05-05,4200,14,2026-05-05T09:00:00,2026-05-05T10:30:00,True
11,2026-05-06,0,0,2026-05-06T09:00:00,,True
11,2026-05-07,0,0,2026-05-07T09:00:00,,True
11,2026-05-08,0,0,2026-05-08T09:00:00,,True
11,2026-05-09,0,0,2026-05-09T09:00:00,,True
11,2026-05-10,0,0,2026-05-10T09:00:00,,True
11,2026-05-11,0,0,2026-05-11T09:00:00,,True
11,2026-05-12,1800,6,2026-05-12T09:00:00,2026-05-12T09:30:00,True
11,2026-05-13,3060,10,2026-05-13T09:00:00,2026-05-13T09:30:00,True
11,2026-05-14,0,0,2026-05-14T09:00:00,,True
11,2026-05-15,0,0,2026-05-15T09:00:00,,True
11,2026-05-16,0,0,2026-05-16T09:00:00,,True
11,2026-05-17,0,0,2026-05-17T09:00:00,,True
11,2026-05-18,1560,5,2026-05-18T09:00:00,2026-05-18T09:30:00,True
11,2026-05-19,0,0,2026-05-19T09:00:00,,True
11,2026-05-20,0,0,2026-05-20T09:00:00,,True
11,2026-05-21,2760,9,2026-05-21T09:00:00,2026-05-21T09:30:00,True
11,2026-05-22,0,0,2026-05-22T09:00:00,,True
11,2026-05-23,0,0,2026-05-23T09:00:00,,True
11,2026-05-24,0,0,2026-05-24T09:00:00,,True
11,2026-05-25,0,0,2026-05-25T09:00:00,,True
11,2026-05-26,0,0,2026-05-26T09:00:00,,True
11,2026-05-27,0,0,2026-05-27T09:00:00,,True
11,2026-05-28,0,0,2026-05-28T09:00:00,,True
11,2026-05-29,0,0,2026-05-29T09:00:00,,True
11,2026-05-30,1620,5,2026-05-30T09:00:00,2026-05-30T09:30:00,True
11,2026-05-31,3000,10,2026-05-31T09:00:00,2026-05-31T09:30:00,True
12,2026-04-23,3360,11,2026-04-23T09:00:00,2026-04-23T09:30:00,True
12,2026-04-24,6360,21,2026-04-24T09:00:00,2026-04-24T10:30:00,True
12,2026-04-25,0,0,2026-04-25T09:00:00,,True
12,2026-04-26,6120,20,2026-04-26T09:00:00,2026-04-26T10:30:00,True
12,2026-04-27,6900,23,2026-04-27T09:00:00,2026-04-27T10:30:00,True
12,2026-04-28,3120,10,2026-04-28T09:00:00,2026-04-28T09:30:00,True
12,2026-04-29,3900,13,2026-04-29T09:00:00,2026-04-29T10:30:00,True
12,2026-04-30,6660,22,2026-04-30T09:00:00,2026-04-30T10:30:00,True
12,2026-05-01,7560,25,2026-05-01T09:00:00,2026-05-01T11:30:00,True
12,2026-05-02,6780,22,2026-05-02T09:00:00,2026-05-02T10:30:00,True
12,2026-05-03,7140,23,2026-05-03T09:00:00,2026-05-03T10:30:00,True
12,2026-05-04,7320,24,2026-05-04T09:00:00,2026-05-04T11:30:00,True
12,2026-05-05,2880,9,2026-05-05T09:00:00,2026-05-05T09:30:00,True
12,2026-05-06,4680,15,2026-05-06T09:00:00,2026-05-06T10:30:00,True
12,2026-05-07,7560,25,2026-05-07T09:00:00,2026-05-07T11:30:00,True
12,2026-05-08,7620,25,2026-05-08T09:00:00,2026-05-08T11:30:00,True
12,2026-05-09,0,0,2026-05-09T09:00:00,,True
12,2026-05-10,3240,10,2026-05-10T09:00:00,2026-05-10T09:30:00,True
12,2026-05-11,4260,14,2026-05-11T09:00:00,2026-05-11T10:30:00,True
12,2026-05-12,5340,17,2026-05-12T09:00:00,2026-05-12T10:30:00,True
12,2026-05-13,3480,11,2026-05-13T09:00:00,2026-05-13T09:30:00,True
12,2026-05-14,4560,15,2026-05-14T09:00:00,2026-05-14T10:30:00,True
12,2026-05-15,0,0,2026-05-15T09:00:00,,True
12,2026-05-16,0,0,2026-05-16T09:00:00,,True
12,2026-05-17,0,0,2026-05-17T09:00:00,,True
12,2026-05-18,4140,13,2026-05-18T09:00:00,2026-05-18T10:30:00,True
12,2026-05-19,6480,21,2026-05-19T09:00:00,2026-05-19T10:30:00,True
12,2026-05-20,5700,19,2026-05-20T09:00:00,2026-05-20T10:30:00,True
12,2026-05-21,5400,18,2026-05-21T09:00:00,2026-05-21T10:30:00,True
12,2026-05-22,0,0,2026-05-22T09:00:00,,True
12,2026-05-23,6780,22,2026-05-23T09:00:00,2026-05-23T10:30:00,True
12,2026-05-24,0,0,2026-05-24T09:00:00,,True
12,2026-05-25,5460,18,2026-05-25T09:00:00,2026-05-25T10:30:00,True
12,2026-05-26,6900,23,2026-05-26T09:00:00,2026-05-26T10:30:00,True
12,2026-05-27,6900,23,2026-05-27T09:00:00,2026-05-27T10:30:00,True
12,2026-05-28,3600,12,2026-05-28T09:00:00,2026-05-28T10:30:00,True
12,2026-05-29,0,0,2026-05-29T09:00:00,,True
12,2026-05-30,4200,14,2026-05-30T09:00:00,2026-05-30T10:30:00,True
12,2026-05-31,2940,9,2026-05-31T09:00:00,2026-05-31T09:30:00,True
13,2026-04-22,5400,18,2026-04-22T09:00:00,2026-04-22T10:30:00,True
13,2026-04-23,4500,15,2026-04-23T09:00:00,2026-04-23T10:30:00,True
13,2026-04-24,4080,13,2026-04-24T09:00:00,2026-04-24T10:30:00,True
13,2026-04-25,3780,12,2026-04-25T09:00:00,2026-04-25T10:30:00,True
13,2026-04-26,0,0,2026-04-26T09:00:00,,True
13,2026-04-27,0,0,2026-04-27T09:00:00,,True
13,2026-04-28,0,0,2026-04-28T09:00:00,,True
13,2026-04-29,5100,17,2026-04-29T09:00:00,2026-04-29T10:30:00,True
13,2026-04-30,0,0,2026-04-30T09:00:00,,True
13,2026-05-01,1860,6,2026-05-01T09:00:00,2026-05-01T09:30:00,True
13,2026-05-02,0,0,2026-05-02T09:00:00,,True
13,2026-05-03,3360,11,2026-05-03T09:00:00,2026-05-03T09:30:00,True
13,2026-05-04,1620,5,2026-05-04T09:00:00,2026-05-04T09:30:00,True
13,2026-05-05,3060,10,2026-05-05T09:00:00,2026-05-05T09:30:00,True
13,2026-05-06,0,0,2026-05-06T09:00:00,,True
13,2026-05-07,0,0,2026-05-07T09:00:00,,True
13,2026-05-08,3960,13,2026-05-08T09:00:00,2026-05-08T10:30:00,True
13,2026-05-09,2820,9,2026-05-09T09:00:00,2026-05-09T09:30:00,True
13,2026-05-10,3480,11,2026-05-10T09:00:00,2026-05-10T09:30:00,True
13,2026-05-11,3780,12,2026-05-11T09:00:00,2026-05-11T10:30:00,True
13,2026-05-12,3660,12,2026-05-12T09:00:00,2026-05-12T10:30:00,True
13,2026-05-13,5160,17,2026-05-13T09:00:00,2026-05-13T10:30:00,True
13,2026-05-14,0,0,2026-05-14T09:00:00,,True
13,2026-05-15,0,0,2026-05-15T09:00:00,,True
13,2026-05-16,0,0,2026-05-16T09:00:00,,True
13,2026-05-17,2580,8,2026-05-17T09:00:00,2026-05-17T09:30:00,True
13,2026-05-18,4860,16,2026-05-18T09:00:00,2026-05-18T10:30:00,True
13,2026-05-19,3540,11,2026-05-19T09:00:00,2026-05-19T09:30:00,True
13,2026-05-20,3300,11,2026-05-20T09:00:00,2026-05-20T09:30:00,True
13,2026-05-21,3240,10,2026-05-21T09:00:00,2026-05-21T09:30:00,True
13,2026-05-22,0,0,2026-05-22T09:00:00,,True
13,2026-05-23,2700,9,2026-05-23T09:00:00,2026-05-23T09:30:00,True
13,2026-05-24,0,0,2026-05-24T09:00:00,,True
13,2026-05-25,3660,12,2026-05-25T09:00:00,2026-05-25T10:30:00,True
13,2026-05-26,0,0,2026-05-26T09:00:00,,True
13,2026-05-27,1740,5,2026-05-27T09:00:00,2026-05-27T09:30:00,True
13,2026-05-28,0,0,2026-05-28T09:00:00,,True
13,2026-05-29,0,0,2026-05-29T09:00:00,,True
13,2026-05-30,0,0,2026-05-30T09:00:00,,True
13,2026-05-31,0,0,2026-05-31T09:00:00,,True
14,2026-04-25,1860,6,2026-04-25T09:00:00,2026-04-25T09:30:00,True
14,2026-04-26,0,0,2026-04-26T09:00:00,,True
14,2026-04-27,0,0,2026-04-27T09:00:00,,True
14,2026-04-28,0,0,2026-04-28T09:00:00,,True
14,2026-04-29,0,0,2026-04-29T09:00:00,,True
14,2026-04-30,0,0,2026-04-30T09:00:00,,True
14,2026-05-01,1860,6,2026-05-01T09:00:00,2026-05-01T09:30:00,True
14,2026-05-02,0,0,2026-05-02T09:00:00,,True
14,2026-05-03,0,0,2026-05-03T09:00:00,,True
14,2026-05-04,0,0,2026-05-04T09:00:00,,True
14,2026-05-05,1080,3,2026-05-05T09:00:00,2026-05-05T09:30:00,True
14,2026-05-06,2040,6,2026-05-06T09:00:00,2026-05-06T09:30:00,True
14,2026-05-07,0,0,2026-05-07T09:00:00,,True
14,2026-05-08,0,0,2026-05-08T09:00:00,,True
14,2026-05-09,0,0,2026-05-09T09:00:00,,True
14,2026-05-10,0,0,2026-05-10T09:00:00,,True
14,2026-05-11,0,0,2026-05-11T09:00:00,,True
14,2026-05-12,0,0,2026-05-12T09:00:00,,True
14,2026-05-13,0,0,2026-05-13T09:00:00,,True
14,2026-05-14,0,0,2026-05-14T09:00:00,,True
14,2026-05-15,0,0,2026-05-15T09:00:00,,True
14,2026-05-16,0,0,2026-05-16T09:00:00,,True
14,2026-05-17,0,0,2026-05-17T09:00:00,,True
14,2026-05-18,0,0,2026-05-18T09:00:00,,True
14,2026-05-19,0,0,2026-05-19T09:00:00,,True
14,2026-05-20,0,0,2026-05-20T09:00:00,,True
14,2026-05-21,0,0,2026-05-21T09:00:00,,True
14,2026-05-22,0,0,2026-05-22T09:00:00,,True
14,2026-05-23,0,0,2026-05-23T09:00:00,,True
14,2026-05-24,0,0,2026-05-24T09:00:00,,True
14,2026-05-25,1800,6,2026-05-25T09:00:00,2026-05-25T09:30:00,True
14,2026-05-26,0,0,2026-05-26T09:00:00,,True
14,2026-05-27,0,0,2026-05-27T09:00:00,,True
14,2026-05-28,0,0,2026-05-28T09:00:00,,True
14,2026-05-29,0,0,2026-05-29T09:00:00,,True
14,2026-05-30,2340,7,2026-05-30T09:00:00,2026-05-30T09:30:00,True
14,2026-05-31,0,0,2026-05-31T09:00:00,,True
15,2026-04-12,0,0,2026-04-12T09:00:00,,True
15,2026-04-13,0,0,2026-04-13T09:00:00,,True
15,2026-04-14,1140,3,2026-04-14T09:00:00,2026-04-14T09:30:00,True
15,2026-04-15,1560,5,2026-04-15T09:00:00,2026-04-15T09:30:00,True
15,2026-04-16,0,0,2026-04-16T09:00:00,,True
15,2026-04-17,0,0,2026-04-17T09:00:00,,True
15,2026-04-18,4200,14,2026-04-18T09:00:00,2026-04-18T10:30:00,True
15,2026-04-19,3420,11,2026-04-19T09:00:00,2026-04-19T09:30:00,True
15,2026-04-20,2940,9,2026-04-20T09:00:00,2026-04-20T09:30:00,True
15,2026-04-21,0,0,2026-04-21T09:00:00,,True
15,2026-04-22,0,0,2026-04-22T09:00:00,,True
15,2026-04-23,0,0,2026-04-23T09:00:00,,True
15,2026-04-24,1740,5,2026-04-24T09:00:00,2026-04-24T09:30:00,True
15,2026-04-25,3660,12,2026-04-25T09:00:00,2026-04-25T10:30:00,True
15,2026-04-26,3840,12,2026-04-26T09:00:00,2026-04-26T10:30:00,True
15,2026-04-27,1140,3,2026-04-27T09:00:00,2026-04-27T09:30:00,True
15,2026-04-28,0,0,2026-04-28T09:00:00,,True
15,2026-04-29,1020,3,2026-04-29T09:00:00,2026-04-29T09:30:00,True
15,2026-04-30,0,0,2026-04-30T09:00:00,,True
15,2026-05-01,1980,6,2026-05-01T09:00:00,2026-05-01T09:30:00,True
15,2026-05-02,0,0,2026-05-02T09:00:00,,True
15,2026-05-03,0,0,2026-05-03T09:00:00,,True
15,2026-05-04,1440,4,2026-05-04T09:00:00,2026-05-04T09:30:00,True
15,2026-05-05,1920,6,2026-05-05T09:00:00,2026-05-05T09:30:00,True
15,2026-05-06,0,0,2026-05-06T09:00:00,,True
15,2026-05-07,0,0,2026-05-07T09:00:00,,True
15,2026-05-08,0,0,2026-05-08T09:00:00,,True
15,2026-05-09,0,0,2026-05-09T09:00:00,,True
15,2026-05-10,0,0,2026-05-10T09:00:00,,True
15,2026-05-11,2040,6,2026-05-11T09:00:00,2026-05-11T09:30:00,True
15,2026-05-12,0,0,2026-05-12T09:00:00,,True
15,2026-05-13,3600,12,2026-05-13T09:00:00,2026-05-13T10:30:00,True
15,2026-05-14,2460,8,2026-05-14T09:00:00,2026-05-14T09:30:00,True
15,2026-05-15,1800,6,2026-05-15T09:00:00,2026-05-15T09:30:00,True
15,2026-05-16,0,0,2026-05-16T09:00:00,,True
15,2026-05-17,3660,12,2026-05-17T09:00:00,2026-05-17T10:30:00,True
15,2026-05-18,0,0,2026-05-18T09:00:00,,True
15,2026-05-19,0,0,2026-05-19T09:00:00,,True
15,2026-05-20,0,0,2026-05-20T09:00:00,,True
15,2026-05-21,0,0,2026-05-21T09:00:00,,True
15,2026-05-22,900,3,2026-05-22T09:00:00,2026-05-22T09:30:00,True
15,2026-05-23,3780,12,2026-05-23T09:00:00,2026-05-23T10:30:00,True
15,2026-05-24,0,0,2026-05-24T09:00:00,,True
15,2026-05-25,2100,7,2026-05-25T09:00:00,2026-05-25T09:30:00,True
15,2026-05-26,0,0,2026-05-26T09:00:00,,True
15,2026-05-27,2820,9,2026-05-27T09:00:00,2026-05-27T09:30:00,True
15,2026-05-28,0,0,2026-05-28T09:00:00,,True
15,2026-05-29,0,0,2026-05-29T09:00:00,,True
15,2026-05-30,2460,8,2026-05-30T09:00:00,2026-05-30T09:30:00,True
15,2026-05-31,0,0,2026-05-31T09:00:00,,True
16,2026-04-24,5880,19,2026-04-24T09:00:00,2026-04-24T10:30:00,True
16,2026-04-25,4560,15,2026-04-25T09:00:00,2026-04-25T10:30:00,True
16,2026-04-26,4620,15,2026-04-26T09:00:00,2026-04-26T10:30:00,True
16,2026-04-27,6420,21,2026-04-27T09:00:00,2026-04-27T10:30:00,True
16,2026-04-28,3720,12,2026-04-28T09:00:00,2026-04-28T10:30:00,True
16,2026-04-29,0,0,2026-04-29T09:00:00,,True
16,2026-04-30,3120,10,2026-04-30T09:00:00,2026-04-30T09:30:00,True
16,2026-05-01,7800,26,2026-05-01T09:00:00,2026-05-01T11:30:00,True
16,2026-05-02,0,0,2026-05-02T09:00:00,,True
16,2026-05-03,4320,14,2026-05-03T09:00:00,2026-05-03T10:30:00,True
16,2026-05-04,7800,26,2026-05-04T09:00:00,2026-05-04T11:30:00,True
16,2026-05-05,2820,9,2026-05-05T09:00:00,2026-05-05T09:30:00,True
16,2026-05-06,6720,22,2026-05-06T09:00:00,2026-05-06T10:30:00,True
16,2026-05-07,6540,21,2026-05-07T09:00:00,2026-05-07T10:30:00,True
16,2026-05-08,0,0,2026-05-08T09:00:00,,True
16,2026-05-09,3420,11,2026-05-09T09:00:00,2026-05-09T09:30:00,True
16,2026-05-10,5400,18,2026-05-10T09:00:00,2026-05-10T10:30:00,True
16,2026-05-11,5760,19,2026-05-11T09:00:00,2026-05-11T10:30:00,True
16,2026-05-12,7920,26,2026-05-12T09:00:00,2026-05-12T11:30:00,True
16,2026-05-13,3360,11,2026-05-13T09:00:00,2026-05-13T09:30:00,True
16,2026-05-14,7560,25,2026-05-14T09:00:00,2026-05-14T11:30:00,True
16,2026-05-15,0,0,2026-05-15T09:00:00,,True
16,2026-05-16,3420,11,2026-05-16T09:00:00,2026-05-16T09:30:00,True
16,2026-05-17,7980,26,2026-05-17T09:00:00,2026-05-17T11:30:00,True
16,2026-05-18,3240,10,2026-05-18T09:00:00,2026-05-18T09:30:00,True
16,2026-05-19,2940,9,2026-05-19T09:00:00,2026-05-19T09:30:00,True
16,2026-05-20,4260,14,2026-05-20T09:00:00,2026-05-20T10:30:00,True
16,2026-05-21,5700,19,2026-05-21T09:00:00,2026-05-21T10:30:00,True
16,2026-05-22,5640,18,2026-05-22T09:00:00,2026-05-22T10:30:00,True
16,2026-05-23,3720,12,2026-05-23T09:00:00,2026-05-23T10:30:00,True
16,2026-05-24,5340,17,2026-05-24T09:00:00,2026-05-24T10:30:00,True
16,2026-05-25,0,0,2026-05-25T09:00:00,,True
16,2026-05-26,0,0,2026-05-26T09:00:00,,True
16,2026-05-27,2880,9,2026-05-27T09:00:00,2026-05-27T09:30:00,True
16,2026-05-28,4440,14,2026-05-28T09:00:00,2026-05-28T10:30:00,True
16,2026-05-29,7920,26,2026-05-29T09:00:00,2026-05-29T11:30:00,True
16,2026-05-30,4920,16,2026-05-30T09:00:00,2026-05-30T10:30:00,True
16,2026-05-31,3840,12,2026-05-31T09:00:00,2026-05-31T10:30:00,True
17,2026-04-10,0,0,2026-04-10T09:00:00,,True
17,2026-04-11,3840,12,2026-04-11T09:00:00,2026-04-11T10:30:00,True
17,2026-04-12,2160,7,2026-04-12T09:00:00,2026-04-12T09:30:00,True
17,2026-04-13,0,0,2026-04-13T09:00:00,,True
17,2026-04-14,4200,14,2026-04-14T09:00:00,2026-04-14T10:30:00,True
17,2026-04-15,0,0,2026-04-15T09:00:00,,True
17,2026-04-16,4620,15,2026-04-16T09:00:00,2026-04-16T10:30:00,True
17,2026-04-17,0,0,2026-04-17T09:00:00,,True
17,2026-04-18,0,0,2026-04-18T09:00:00,,True
17,2026-04-19,3540,11,2026-04-19T09:00:00,2026-04-19T09:30:00,True
17,2026-04-20,4800,16,2026-04-20T09:00:00,2026-04-20T10:30:00,True
17,2026-04-21,3360,11,2026-04-21T09:00:00,2026-04-21T09:30:00,True
17,2026-04-22,0,0,2026-04-22T09:00:00,,True
17,2026-04-23,1500,5,2026-04-23T09:00:00,2026-04-23T09:30:00,True
17,2026-04-24,4020,13,2026-04-24T09:00:00,2026-04-24T10:30:00,True
17,2026-04-25,0,0,2026-04-25T09:00:00,,True
17,2026-04-26,0,0,2026-04-26T09:00:00,,True
17,2026-04-27,0,0,2026-04-27T09:00:00,,True
17,2026-04-28,4500,15,2026-04-28T09:00:00,2026-04-28T10:30:00,True
17,2026-04-29,0,0,2026-04-29T09:00:00,,True
17,2026-04-30,0,0,2026-04-30T09:00:00,,True
17,2026-05-01,0,0,2026-05-01T09:00:00,,True
17,2026-05-02,3000,10,2026-05-02T09:00:00,2026-05-02T09:30:00,True
17,2026-05-03,0,0,2026-05-03T09:00:00,,True
17,2026-05-04,0,0,2026-05-04T09:00:00,,True
17,2026-05-05,0,0,2026-05-05T09:00:00,,True
17,2026-05-06,1980,6,2026-05-06T09:00:00,2026-05-06T09:30:00,True
17,2026-05-07,5280,17,2026-05-07T09:00:00,2026-05-07T10:30:00,True
17,2026-05-08,0,0,2026-05-08T09:00:00,,True
17,2026-05-09,0,0,2026-05-09T09:00:00,,True
17,2026-05-10,4560,15,2026-05-10T09:00:00,2026-05-10T10:30:00,True
17,2026-05-11,0,0,2026-05-11T09:00:00,,True
17,2026-05-12,4260,14,2026-05-12T09:00:00,2026-05-12T10:30:00,True
17,2026-05-13,0,0,2026-05-13T09:00:00,,True
17,2026-05-14,3360,11,2026-05-14T09:00:00,2026-05-14T09:30:00,True
17,2026-05-15,0,0,2026-05-15T09:00:00,,True
17,2026-05-16,0,0,2026-05-16T09:00:00,,True
17,2026-05-17,0,0,2026-05-17T09:00:00,,True
17,2026-05-18,1560,5,2026-05-18T09:00:00,2026-05-18T09:30:00,True
17,2026-05-19,3180,10,2026-05-19T09:00:00,2026-05-19T09:30:00,True
17,2026-05-20,0,0,2026-05-20T09:00:00,,True
17,2026-05-21,4140,13,2026-05-21T09:00:00,2026-05-21T10:30:00,True
17,2026-05-22,2100,7,2026-05-22T09:00:00,2026-05-22T09:30:00,True
17,2026-05-23,3840,12,2026-05-23T09:00:00,2026-05-23T10:30:00,True
17,2026-05-24,4140,13,2026-05-24T09:00:00,2026-05-24T10:30:00,True
17,2026-05-25,0,0,2026-05-25T09:00:00,,True
17,2026-05-26,2340,7,2026-05-26T09:00:00,2026-05-26T09:30:00,True
17,2026-05-27,0,0,2026-05-27T09:00:00,,True
17,2026-05-28,2820,9,2026-05-28T09:00:00,2026-05-28T09:30:00,True
17,2026-05-29,0,0,2026-05-29T09:00:00,,True
17,2026-05-30,0,0,2026-05-30T09:00:00,,True
17,2026-05-31,1680,5,2026-05-31T09:00:00,2026-05-31T09:30:00,True
18,2026-04-20,0,0,2026-04-20T09:00:00,,True
18,2026-04-21,0,0,2026-04-21T09:00:00,,True
18,2026-04-22,0,0,2026-04-22T09:00:00,,True
18,2026-04-23,0,0,2026-04-23T09:00:00,,True
18,2026-04-24,0,0,2026-04-24T09:00:00,,True
18,2026-04-25,0,0,2026-04-25T09:00:00,,True
18,2026-04-26,0,0,2026-04-26T09:00:00,,True
18,2026-04-27,0,0,2026-04-27T09:00:00,,True
18,2026-04-28,0,0,2026-04-28T09:00:00,,True
18,2026-04-29,0,0,2026-04-29T09:00:00,,True
18,2026-04-30,0,0,2026-04-30T09:00:00,,True
18,2026-05-01,0,0,2026-05-01T09:00:00,,True
18,2026-05-02,0,0,2026-05-02T09:00:00,,True
18,2026-05-03,3240,10,2026-05-03T09:00:00,2026-05-03T09:30:00,True
18,2026-05-04,0,0,2026-05-04T09:00:00,,True
18,2026-05-05,0,0,2026-05-05T09:00:00,,True
18,2026-05-06,0,0,2026-05-06T09:00:00,,True
18,2026-05-07,0,0,2026-05-07T09:00:00,,True
18,2026-05-08,0,0,2026-05-08T09:00:00,,True
18,2026-05-09,0,0,2026-05-09T09:00:00,,True
18,2026-05-10,0,0,2026-05-10T09:00:00,,True
18,2026-05-11,0,0,2026-05-11T09:00:00,,True
18,2026-05-12,0,0,2026-05-12T09:00:00,,True
18,2026-05-13,0,0,2026-05-13T09:00:00,,True
18,2026-05-14,0,0,2026-05-14T09:00:00,,True
18,2026-05-15,0,0,2026-05-15T09:00:00,,True
